V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
2111.8257,2109.901,2113.0247,2090.6665,2093.2146,2078.0166,2072.7598,2067.8064,2072.254,2080.7417,2093.1248,2076.4438,2080.611,2078.6067
1915.3705,1913.6317,1916.4458,1896.183,1898.4376,1884.6571,1879.9354,1875.4486,1879.4589,1887.149,1898.3901,1883.2408,1887.007,1885.212
6653.6567,6684.312,6684.6406,6708.1313,6693.025,6696.893,6649.365,6664.7563,6694.876,6727.526,6660.508,6665.7725,6649.47,6662.095
2258.4768,2298.404,2248.8867,2263.5964,2247.7566,2280.4321,2250.8035,2224.9863,2229.058,2257.2717,2276.3235,2298.6929,2283.404,2274.2202
1649.4738,1670.752,1685.0576,1679.5183,1669.4452,1665.2668,1654.369,1660.4214,1676.4413,1679.4484,1681.4205,1679.2649,1666.9941,1677.3806
3776.9946,3798.5242,3794.5522,3794.868,3798.778,3793.1013,3783.135,3772.916,3780.607,3792.9756,3793.1528,3790.7297,3785.7844,3786.2214
2508.5144,2505.1392,2498.0068,2508.3684,2534.2544,2518.7957,2498.5825,2493.956,2525.9731,2517.4912,2533.4211,2525.2954,2550.667,2508.6626
2322.6235,2350.5586,2352.2854,2341.3572,2339.163,2305.5076,2299.9707,2308.5159,2347.0427,2354.426,2365.938,2348.4397,2345.61,2348.7476
2503.9744,2629.4297,2590.6597,2552.8457,2476.7188,2566.6467,2489.9866,2527.5142,2448.6794,2627.895,2353.6,2342.7961,2234.1345,2293.578
3921.7563,3992.5688,3996.3032,3974.2012,3911.216,3873.384,3825.5789,3903.209,3893.682,4021.8857,4022.082,3853.3464,3785.0542,3796.5884
6664.2476,6572.0967,6624.4204,6380.4414,6419.1045,6350.563,6741.9326,6228.9307,6496.4946,5839.7427,6057.7583,6025.053,6196.709,6123.0244
6950.445,6963.1553,6925.142,6994.934,6996.133,7020.325,6967.2646,7021.641,6996.1885,6995.116,6987.3574,7029.508,7033.0576,6981.6294
1120.4746,1120.8378,1121.1827,1127.149,1125.446,1129.8868,1130.1666,1132.1737,1125.8809,1125.589,1124.1163,1124.3563,1125.7418,1124.9275
8683.895,8730.029,8741.718,8720.087,8725.756,8716.221,8709.54,8687.73,8736.043,8740.449,8713.499,8691.815,8739.218,8751.602
1121.9614,1125.6074,1122.2568,1118.0453,1119.8549,1120.1068,1120.2894,1117.912,1117.8502,1120.3029,1120.1267,1116.5917,1118.8533,1119.3838
10107.451,10194.461,10170.932,10162.236,10157.828,10195.624,10128.851,10174.327,10175.299,10245.36,10227.622,10181.862,10246.633,10219.418
1013.1195,1022.8135,1022.27966,1016.42944,1013.56287,1016.27905,1022.46576,1027.7561,1026.3591,1025.8379,1024.8987,1022.3892,1022.27435,1026.6345
10457.284,10469.619,10445.048,10534.115,10468.789,10543.301,10550.976,10603.005,10537.14,10521.778,10499.351,10497.504,10514.414,10507.878
11043.154,11052.254,11050.784,11117.079,11086.049,11132.252,11140.394,11173.857,11113.869,11100.883,11080.39,11083.798,11105.108,11095.455
9889.45,9990.956,9977.392,10019.608,10007.154,9998.906,9908.228,10015.724,9965.245,10073.144,10065.983,10050.939,10081.282,10048.3545
1008.06104,1024.1198,1016.61884,1028.4281,1027.6888,1026.7078,1005.1948,1026.5929,1020.0682,1035.1052,1031.8264,1032.7439,1036.016,1032.849
2891.4512,2891.0706,2845.6492,2820.7676,2762.7607,2817.3044,2762.1294,2812.5513,2856.9128,2843.9082,2766.9568,2763.0193,2815.5408,2819.426
1108.2556,1109.6808,1109.8063,1109.385,1112.0746,1108.2014,1112.1716,1109.2872,1103.6522,1109.9071,1107.1752,1101.669,1107.7914,1109.9626
2829.709,2825.9324,2825.3372,2815.7537,2813.6199,2825.3792,2806.9614,2800.4111,2833.7551,2836.392,2824.529,2794.2227,2819.4744,2795.475
1082.238,1087.3995,1088.099,1085.1249,1090.1902,1091.875,1091.9943,1091.6063,1093.4341,1092.5848,1092.1342,1090.9951,1091.3785,1092.4158
10488.322,10497.608,10503.308,10493.179,10492.582,10502.1,10494.587,10484.145,10481.116,10509.41,10500.103,10489.688,10506.062,10509.447
1728.4194,1728.9397,1726.8857,1737.3809,1736.156,1744.8569,1744.8948,1747.2817,1744.6586,1738.1915,1732.8599,1735.8832,1736.3882,1731.1699
1688.7026,1691.1832,1679.7275,1687.9214,1690.2203,1709.3042,1718.0068,1709.0801,1712.4872,1710.0804,1697.2966,1686.6497,1692.8733,1695.2661
4888.7935,4915.3247,4911.395,4957.0977,4795.4585,4882.803,4913.9595,5046.0317,4999.938,4974.9507,4919.2783,5032.685,4917.3833,4899.8594
4053.213,4066.7402,4078.4248,4047.8557,4049.8682,4058.1797,4056.3066,4068.106,4073.3235,4062.8862,4066.8035,4056.7708,4047.9478,4044.2434
3672.544,3642.7583,3637.3618,3636.3748,3638.072,3634.4468,3652.5195,3646.4006,3642.6138,3648.98,3670.841,3645.6013,3661.1433,3673.4468
5696.028,5780.235,5714.094,5742.393,5767.0566,5786.544,5865.336,5913.337,5855.1646,5798.881,5732.512,5890.9165,5913.4395,5865.36
4657.7534,4636.772,4634.3403,4638.0366,4632.1504,4640.649,4622.242,4627.941,4619.6147,4619.645,4626.761,4623.6826,4611.614,4616.544
1044.6168,1016.0019,1002.01306,1008.66095,901.9816,1047.1649,939.5796,920.21545,909.596,948.42804,921.95105,956.47546,1022.97076,1007.0407
3591.8284,3548.634,3568.8428,3583.5063,3576.175,3596.2588,3610.3982,3573.8694,3575.7344,3566.8552,3564.189,3585.1682,3629.57,3583.5305
1388.8379,1401.4104,1374.2554,1393.057,1398.43,1429.814,1419.8306,1446.7761,1400.6809,1408.2399,1405.4998,1437.0636,1452.0006,1454.4249
5247.8267,5270.1797,5247.8213,5305.0483,5331.8926,5421.671,5408.973,5366.33,5409.504,5373.659,5380.141,5426.9937,5467.888,5417.907
5589.083,5576.814,5561.667,5522.194,5508.9697,5496.0273,5485.572,5474.3545,5524.567,5543.4087,5510.989,5467.87,5508.262,5509.648
3982.43,3977.551,3976.2332,3983.3625,3993.387,3984.5107,4006.8132,4007.3345,4001.4697,4001.569,4007.3284,4006.4043,4027.538,4011.8015
4005.4453,3986.6934,3979.1917,3965.008,3962.4307,3970.5579,3983.7703,3979.5676,3976.1665,3992.691,3999.4766,3997.135,3995.8052,3981.2468
2539.269,2551.9873,2554.8293,2559.8533,2563.6787,2569.3347,2587.8464,2595.0083,2572.0835,2571.783,2572.0146,2570.3518,2561.5298,2567.2473
1932.1276,1932.5424,1930.2354,1943.204,1941.4487,1949.1449,1945.9686,1951.4056,1951.0864,1945.3441,1940.9828,1944.1677,1945.0597,1944.0059
1021.3608,1031.1196,1030.8927,1025.3682,1022.0403,1026.6584,1033.522,1038.0221,1036.682,1035.4746,1034.1886,1031.2982,1031.433,1036.0352
1676.0918,1663.5942,1665.1879,1669.8934,1674.3345,1672.9069,1677.0897,1670.2075,1668.441,1669.4799,1673.4564,1673.9062,1676.8597,1668.1512
1649.2633,1658.8798,1657.0043,1660.7059,1652.3191,1652.7566,1655.4185,1658.8156,1657.8011,1659.3647,1658.8042,1659.9022,1659.844,1661.6294
1801.3246,1799.8804,1791.7523,1792.0203,1780.6671,1792.0286,1786.2742,1790.7809,1786.0789,1795.4147,1790.5088,1789.0024,1789.5559,1787.11
1942.6276,1930.4254,1933.7441,1923.551,1932.9026,1939.0513,1927.6251,1916.3173,1927.3619,1934.7725,1924.335,1920.4536,1940.1216,1929.6667
3259.7302,3302.4832,3355.2878,3339.8933,3335.3604,3332.6123,3328.0066,3299.4211,3337.5496,3332.5217,3344.0144,3324.9885,3338.324,3325.0908
9844.773,9932.112,9964.835,9914.471,9839.622,9936.387,10038.122,10114.727,10089.851,10032.481,10023.375,9991.991,9968.345,10043.176
2485.5698,2484.1003,2481.1685,2478.5432,2468.2717,2486.3535,2484.4438,2484.2969,2488.423,2498.0056,2494.247,2485.953,2492.7327,2485.691
1553.7488,1568.2103,1562.9666,1579.7776,1571.6198,1575.9336,1602.7966,1599.0099,1590.0018,1591.0254,1590.6456,1588.8768,1582.9855,1583.3071
1104.3154,1105.2253,1105.0785,1111.7079,1108.6049,1113.2252,1114.0393,1117.3856,1111.3868,1110.0883,1108.0391,1108.3798,1110.5107,1109.5454
2918.045,2925.6047,2882.1008,2859.8445,2812.0828,2857.3362,2798.5723,2842.2566,2884.166,2893.4526,2819.0972,2800.5525,2851.377,2855.7783
1738.4479,1741.2697,1747.0947,1744.0178,1744.5009,1744.6656,1744.1738,1740.8853,1744.3914,1744.8411,1744.7576,1739.5775,1748.6136,1748.7634
5869.3257,5766.174,5668.618,5314.095,5187.7397,5488.3804,5079.9385,5176.9043,5321.7314,5534.819,5292.0312,5440.8257,5504.2075,5823.036
7287.727,7250.831,7266.622,7329.316,7356.134,7322.9473,7286.9375,7278.8813,7323.366,7338.012,7335.5327,7296.2563,7323.871,7289.717
2137.4082,2117.6108,2074.8042,2099.83,2143.0232,2100.7703,2084.7332,2172.0376,2138.6262,2061.3215,1977.738,2018.4576,2041.439,2047.7861
2234.4045,2215.3755,2157.598,2204.1548,2251.073,2205.1394,2174.4668,2275.0347,2241.5247,2145.1555,2046.2305,2096.0217,2121.645,2120.8357
2017.1549,1999.6384,1969.2793,1962.2766,1958.1837,1962.557,1942.6439,2015.4149,1992.4392,1953.0396,1912.5669,1919.5985,1940.9049,1934.5117
2028.9297,2011.7971,1980.0117,1969.9321,1963.8492,1973.3958,1940.6935,2021.3851,1998.3706,1956.6582,1922.5889,1931.5472,1953.2932,1945.31
2024.3677,2004.5464,1973.833,1970.5579,1984.3531,1972.2083,1962.6713,2031.2516,2006.9205,1960.7073,1905.9802,1914.9767,1944.323,1945.6393
2046.8536,2032.2089,1998.4565,1986.7336,1980.3573,1995.3392,1950.7748,2035.2803,2011.7476,1974.5367,1939.9491,1950.7313,1970.5724,1965.0026
2312.9502,2291.33,2221.719,2293.0679,2337.0322,2278.685,2210.871,2344.855,2322.7583,2225.4155,2109.147,2150.7004,2200.115,2171.3433
2127.3257,2116.5503,2070.5361,2066.081,2070.0007,2078.1956,2018.1981,2118.416,2089.463,2050.9812,2013.4454,2030.7902,2049.5608,2046.1046
2099.2202,2085.4617,2045.8658,2036.3179,2035.3215,2049.5798,1996.7921,2081.7092,2057.8967,2022.3942,1990.483,2002.0245,2021.9835,2016.7695
2016.1094,1997.3287,1968.1349,1961.3676,1964.3076,1962.3878,1951.2667,2019.145,1995.5509,1952.284,1907.5754,1913.3721,1936.0734,1934.3934
2072.0425,2057.7256,2021.8522,2013.1951,2007.1855,2021.7965,1974.6482,2058.9636,2033.6173,1999.6544,1966.6582,1979.2023,1996.578,1990.9452
1909.4615,1924.5518,1868.9263,1917.2222,1934.7421,1889.2699,1777.6002,1878.546,1856.222,1825.3638,1783.5432,1811.9104,1822.7555,1819.3734
9802.035,9631.725,9807.738,9949.0625,10034.818,9900.501,9937.319,9721.435,9619.925,9589.508,9718.485,10036.931,9704.47,9602.222
939.19745,967.22156,953.00604,982.926,984.40625,979.56433,942.91327,988.1598,990.6141,995.645,993.2791,1006.2844,973.244,968.8936
11857.195,11824.338,11823.36,11821.948,11850.35,11961.866,11968.66,11926.572,11851.807,11818.1045,11837.905,11841.81,11911.655,11855.624
1605.5547,1602.8381,1602.538,1602.8776,1607.662,1620.4393,1620.183,1614.5059,1606.3474,1602.6019,1604.7925,1605.4052,1614.3508,1607.4834
7153.324,7160.783,7161.598,7205.798,7252.692,7271.358,7295.462,7208.9434,7194.214,7204.371,7210.4204,7218.1396,7207.5796,7192.092
9221.846,9200.858,9214.5,9217.095,9197.185,9144.563,9179.264,9214.894,9229.809,9198.288,9209.056,9193.8,9178.725,9177.145
11170.913,11186.277,11205.394,11229.866,11229.904,11198.93,11173.326,11145.591,11160.936,11229.337,11255.932,11240.354,11237.389,11230.528
953.48694,957.81683,957.9865,966.41376,961.48395,971.15106,964.80115,966.4632,965.3042,971.6207,961.2914,960.9412,959.64844,985.28235
942.4137,948.08496,947.5877,954.62665,948.259,960.2165,963.04803,956.0584,957.70966,963.24713,953.5635,952.1569,951.99884,977.54144
1315.4332,1315.6656,1313.7876,1310.2603,1310.9622,1314.8677,1318.3989,1306.951,1306.0806,1309.1005,1307.3997,1302.1908,1308.1824,1311.1587
1263.2931,1263.7991,1261.9839,1258.2416,1258.9121,1262.6434,1266.1046,1254.8269,1254.2744,1256.9131,1255.6034,1250.5269,1256.1324,1259.2255
1333.2499,1333.2891,1331.4275,1327.9642,1328.596,1332.56,1336.1433,1324.7345,1323.7634,1326.8726,1325.0408,1319.9299,1325.9651,1328.8086
9235.135,9275.72,9388.015,9400.904,9404.261,9477.817,9542.129,9471.284,9593.126,9599.634,9580.31,9515.25,9530.894,9304.679
6941.3506,6978.1006,7077.635,7076.1304,7061.2915,7108.732,7143.1597,7111.563,7173.7935,7185.0796,7178.97,7132.1104,7138.4116,7042.8315
7460.975,7499.306,7597.608,7605.324,7586.8887,7636.9907,7679.9497,7645.3423,7713.5293,7725.3774,7716.062,7666.856,7674.2744,7549.2886
6327.4106,6348.989,6422.4165,6292.4873,5932.9272,6034.1504,6047.753,6307.482,6098.4297,6186.1455,6261.376,6262.437,6070.3223,6124.981
8211.768,8455.6455,8241.0625,8212.924,8119.0107,8270.356,8317.123,8308.248,8149.133,8248.032,8269.549,8196.97,8248.125,8326.308
7265.1387,7289.9263,7374.247,7225.0444,6812.215,6928.452,6944.0625,7242.283,7002.2075,7102.932,7189.291,7190.5835,6970.0005,7032.7383
1343.1528,1353.6678,1347.2513,1323.7313,1301.4564,1339.5823,1359.7645,1336.1179,1350.1141,1346.6097,1347.1735,1346.5126,1335.8917,1353.2898
9293.999,9303.844,9412.475,9245.177,9437.102,9260.659,9331.826,9256.447,9473.125,9334.852,9214.3545,9159.666,9250.538,9187.587
9234.941,9244.886,9352.808,9186.326,9377.113,9201.726,9272.676,9197.606,9413.027,9275.634,9155.747,9101.221,9191.692,9129.125
5225.6465,5226.463,5235.6157,5262.2217,5253.8237,5254.092,5339.6826,5210.049,5254.1665,5305.5337,5329.2495,5300.431,5304.629,5268.544
6879.5576,6865.888,6875.114,6926.8335,6931.8003,6936.0186,7055.703,6870.494,6932.22,6968.3916,6994.1816,6903.4995,6936.1416,6878.439
5597.0522,5595.1226,5609.2036,5638.4385,5634.5386,5630.4316,5722.3213,5589.7295,5632.7534,5677.2637,5713.306,5673.087,5654.992,5636.3193
9398.549,9247.97,9424.1875,9551.108,9633.391,9500.627,9536.233,9350.827,9217.94,9207.762,9330.5205,9636.908,9306.949,9202.298
1106.0662,1082.9523,1098.2533,1117.7374,1127.4276,1114.4088,1116.6967,1089.5614,1085.9277,1079.727,1093.3727,1126.2301,1094.1315,1082.6086
644.29376,658.3303,653.3377,654.9914,655.19135,652.2836,648.0084,649.7058,657.89276,651.61896,649.56287,649.3432,648.037,644.89435
951.6789,952.0045,950.19006,961.4693,961.948,955.4345,944.5466,943.00616,949.61993,941.574,939.9537,976.42865,958.8375,933.19055
10648.403,10560.985,10537.594,10556.258,10601.402,10685.417,10681.038,10640.304,10580.534,10543.139,10564.929,10565.176,10652.545,10604.396
1706.9435,1711.887,1702.6147,1711.4775,1731.7434,1710.086,1650.6337,1722.7526,1704.2991,1695.6167,1696.3496,1705.5044,1676.5002,1582.394
9501.117,9176.2,8851.141,8942.51,8842.426,9549.865,8420.879,8399.554,8391.586,8748.451,9226.288,9770.477,9486.339,8879.382
5849.5747,5841.556,5862.8,5854.162,5827.9463,5788.5806,5788.557,5854.6255,5899.1143,5944.01,5868.048,5855.786,5819.8125,5760.095
10548.1875,10695.033,10582.364,10629.015,10597.861,10688.36,10453.757,10162.124,10104.339,10598.285,10595.2295,10724.523,10651.436,10410.75
11066.663,11101.024,11154.816,11021.866,11000.623,11015.196,10996.3125,11051.406,11113.721,11124.333,11095.878,11022.58,11084.489,11117.585
8119.917,8097.3535,7924.794,8208.161,8572.019,8493.491,8156.918,8203.416,8424.818,8237.143,8155.301,8352.574,8612.582,8408.237
1096.9862,1150.2653,1039.3961,1032.8046,1059.6359,1030.0265,1007.84717,1068.6676,1148.067,1116.6876,1046.4213,1062.6151,1108.7235,1138.7015
7986.942,8122.6357,8383.124,8251.986,8191.719,8373.206,8405.175,8229.952,8120.968,8269.314,8311.026,8181.1704,8132.9717,8123.487
2807.0288,2954.141,2847.7095,3043.7148,3642.3372,3763.1985,3414.9685,2901.3657,3908.1223,3341.9304,3276.0566,2882.591,3087.7424,2800.3208
2845.662,2772.2776,2420.4702,3061.6233,3918.3428,3780.508,3724.793,3444.246,3134.7573,2970.2673,3299.4187,3752.0007,3442.8528,3082.528
3387.3523,3376.0996,3746.6013,3400.9233,2887.9553,3518.5073,3925.0667,3711.4058,3860.7566,4043.6128,4007.7346,3896.7036,4040.7097,3837.3066
7248.978,7406.9424,7522.4663,7619.323,7721.973,7731.5503,7703.5522,7628.3467,7741.07,7741.8677,7673.072,7659.349,7738.6406,7732.3945
4668.4707,4776.437,4810.4927,4831.5356,4768.638,4682.7837,4087.0493,4688.708,5177.178,4790.634,4626.7573,4458.536,4481.491,4590.254
1152.976,1150.9365,1143.6013,1145.7354,1136.7488,1151.0156,1152.717,1162.8309,1140.2831,1142.6417,1150.8972,1153.761,1160.2677,1157.2595
1261.8751,1259.886,1247.1732,1254.1111,1244.6552,1259.4293,1264.2219,1273.1088,1245.1886,1246.7698,1256.4718,1261.3065,1265.0762,1261.0457
1237.7952,1235.554,1223.5424,1229.5692,1221.3074,1235.0006,1239.1302,1248.7893,1222.273,1223.4226,1233.1403,1236.387,1241.358,1237.3423
6452.5303,6474.1914,6421.193,6469.462,6470.934,6507.576,6414.6094,6384.6147,6373.1914,6245.6787,6250.8613,6279.347,6297.3755,6277.5884
8085.208,8140.8438,8038.3516,8105.843,8108.839,8154.711,8019.4976,7998.0015,7991.7065,7804.929,7794.4434,7828.8315,7852.7896,7819.0825
355.17126,355.48965,353.90396,365.5643,371.40875,366.8588,362.11557,360.4211,362.76083,366.11307,362.95193,358.729,363.57925,364.38107
577.07855,578.1011,574.7736,587.4212,577.8753,583.68884,580.2351,587.0083,575.61725,577.90796,578.55084,595.96234,590.194,596.3989
12436.031,12453.516,12534.091,12526.407,12505.992,12511.97,12500.657,12475.795,12454.719,12507.788,12569.138,12527.251,12509.1,12494.327
10018.297,9954.004,9947.679,9900.072,9881.094,9917.085,9926.47,9906.338,9908.596,9927.024,9984.883,9976.323,9923.689,9940.447
1514.9868,1524.8022,1512.4158,1531.8917,1511.0367,1523.1277,1533.0569,1533.5642,1515.4868,1530.4862,1531.5411,1534.5315,1527.1604,1526.7632
6367.286,6410.58,6352.0947,6441.045,6346.924,6397.857,6445.5264,6450.4,6371.4253,6437.346,6437.1196,6450.9365,6415.1235,6417.554
7272.37,7265.248,7281.2715,7268.183,7185.6035,7207.105,7150.546,7226.0312,7241.658,7250.009,7242.021,7203.4307,7217.5703,7230.253
10359.231,10349.087,10371.913,10353.32,10235.773,10266.332,10185.738,10293.245,10315.504,10327.392,10316.067,10261.156,10281.203,10299.275
10090.914,9991.094,10002.861,10031.622,10149.343,10188.569,10104.897,10123.246,10141.354,10158.405,10147.784,10146.665,10088.869,9994.912
13374.187,13468.701,13496.6045,13449.468,13424.076,13428.678,13422.06,13459.29,13470.911,13465.524,13471.663,13453.12,13445.812,13466.797
20343.197,20297.023,20383.133,20315.04,20480.547,20374.361,20255.305,20110.373,20175.045,20194.424,20208.828,20181.904,20255.293,20166.312
24696.047,24849.004,24871.242,24917.617,24855.363,24838.707,24781.41,24843.648,24894.904,24965.402,24919.68,24893.688,24926.594,24889.686
1251.6594,1242.0599,1229.9397,1233.2476,1232.0483,1229.5991,1231.5355,1237.1102,1235.3582,1235.0813,1231.3362,1237.5077,1238.7594,1236.2216
7283.544,7219.5996,7152.146,7181.1997,7010.1816,7237.345,6896.2227,7151.5444,7066.441,7045.616,7032.9033,7103.1514,7224.547,7295.2466
13701.176,13548.752,13380.982,13548.143,13583.648,13605.889,13519.745,13619.492,13450.702,13408.537,13299.913,13503.079,13512.634,13441.939
22124.506,22102.312,22055.1,22061.074,22021.719,21804.043,21505.47,21891.904,21898.365,21980.402,21861.594,21811.674,21699.912,21675.27
20506.598,20465.062,20439.361,20412.754,20396.443,20435.566,20435.91,20437.19,20424.021,20434.566,20431.15,20443.703,20475.152,20484.357
17491.117,17399.182,17428.36,17315.072,17360.406,17325.709,17505.623,17427.37,17487.363,17334.705,17281.42,17201.262,17157.203,16908.086
9787.637,9797.818,9771.179,9773.599,9780.961,9789.963,9749.825,9785.779,9782.64,9763.004,9750.945,9781.56,9788.089,9776.905
10450.957,10461.831,10433.384,10435.96,10443.821,10453.432,10410.559,10448.968,10445.628,10424.627,10411.77,10444.466,10451.439,10439.484
3350.9114,3547.9082,3242.7231,3597.6338,3712.575,3255.6538,3336.8345,3332.6274,3190.8123,3103.642,3366.4238,3965.2183,3172.9424,3246.776
6786.557,7503.7603,7266.114,8176.8564,8306.317,8467.664,8585.01,8024.232,8863.182,9483.711,9814.599,10272.105,9471.307,9837.191
1140.7434,1144.185,1155.3251,1152.4978,1163.2037,1163.9218,1182.6737,1178.3354,1192.5537,1194.551,1199.429,1169.7715,1193.5007,1180.4523
1130.8148,1126.4768,1130.2656,1105.0691,1113.0029,1108.2002,1157.551,1112.1067,1125.3463,1115.2928,1127.8195,1125.081,1153.479,1144.1476
8722.162,8703.603,8742.429,8695.174,8734.0205,8656.233,8698.378,8695.574,8751.416,8769.198,8777.852,8736.954,8770.506,8766.278
8836.199,8816.342,8827.011,8788.5205,8784.574,8770.048,8767.922,8781.919,8797.427,8811.962,8835.809,8828.715,8816.244,8819.382
8678.903,8660.372,8679.764,8684.91,8698.429,8657.234,8681.076,8686.012,8719.207,8720.334,8727.841,8734.894,8733.224,8726.861
8803.283,8772.1455,8767.848,8754.292,8744.861,8728.857,8739.443,8748.191,8761.512,8755.344,8751.594,8787.15,8770.082,8762.662
1033.7748,1034.1976,1033.555,1033.2834,1035.5884,1035.3009,1031.9333,1033.8398,1036.7262,1034.9949,1035.029,1033.8782,1035.8945,1035.167
1044.6869,1038.6667,1036.3441,1038.2366,1036.1544,1035.5311,1035.4343,1041.404,1044.4825,1038.3999,1034.7368,1037.7919,1038.4176,1036.2886
10407.152,10480.631,10319.553,10567.683,10304.091,10347.698,10150.116,10491.045,10459.136,10372.3,10109.762,10331.212,10428.123,10534.76
10441.783,10537.212,10353.457,10414.794,10127.244,10239.198,10254.656,10264.1045,10191.374,10203.358,10081.616,10051.83,10191.433,10285.47
10355.789,10291.128,10174.737,10264.23,10137.806,10164.194,10151.696,10350.385,10315.879,10118.604,9996.864,10121.24,10254.78,10260.057
6306.671,6333.9673,6320.93,6368.9854,6356.238,6349.774,6359.7905,6375.6445,6362.0444,6361.1147,6368.4062,6375.2075,6367.1196,6400.3667
