V1,V2,V3,V4,V5,V6
6827.783,6805.0938,6828.6562,6790.3203,6825.9536,6864.499
6530.1025,6503.0366,6532.752,6500.121,6647.369,6688.0527
7345.8003,7380.6836,7480.8115,7504.649,7666.4653,7442.972
6446.387,6475.399,6462.5127,6570.224,6537.584,6521.977
8780.247,8847.941,8812.077,8928.304,8878.843,8904.394
8142.0874,8232.4,8267.782,8412.402,8361.954,8266.949
8378.495,8477.543,8462.51,8588.807,8557.341,8668.294
1728.6532,1647.4597,1723.685,1544.8696,1910.489,2150.45
9296.542,9342.48,9325.3545,9603.638,9474.647,9517.814
3652.8257,3717.1853,3765.2332,3741.728,3812.9346,3744.4644
1716.9072,1742.977,1827.4398,1757.6005,1859.3037,1716.2489
2137.1362,2144.1262,2176.4749,2127.9526,2196.3552,2163.6196
2127.3223,2203.9019,2331.0432,2380.1064,2301.288,2231.1738
3262.5437,3387.0757,3202.7593,3370.8445,3400.8066,3560.9573
1241.5947,1196.2402,1374.0461,1144.4453,1470.0806,1464.2249
2639.2283,2694.565,2656.2976,2786.6672,2812.0874,2719.482
2022.3453,2036.543,2035.324,2085.7285,2061.0645,2079.15
2521.9526,2512.8208,2543.7217,2516.1628,2663.0635,2577.241
1146.5453,1144.0558,1155.4421,1133.984,1216.5391,1273.2988
1814.2529,1824.701,1809.0814,1858.1503,1841.0686,1857.3634
1966.6797,1931.9207,1970.1608,1927.4705,2072.142,2118.7268
1639.2283,1636.1665,1680.969,1644.5786,1705.6174,1670.3173
2242.8145,2213.5276,2259.8252,2276.9001,2357.1707,2295.2341
2086.8179,2082.4841,2269.019,2108.127,2616.3318,2253.43
1529.876,1495.073,1566.2078,1578.1226,1605.1348,1664.9885
2420.2942,2415.598,2439.7922,2450.5571,2459.0164,2484.7202
1466.404,1505.118,1602.613,1656.2604,1603.3638,1633.2885
3391.9424,3276.4893,3521.6147,3281.018,3802.7673,4118.603
2024.2101,1952.0505,2106.6182,2142.8687,2211.1992,2442.8635
2295.2222,2351.7588,2335.399,2419.6086,2430.2505,2348.0664
2222.0786,2315.174,2376.6008,2306.889,2612.5845,2372.0828
8092.772,8077.2554,8143.355,8095.9375,8287.083,8420.652
4823.035,5064.466,4485.45,5008.099,5256.455,5138.0054
7224.583,7212.9297,7146.2725,7175.7495,7238.4272,7464.0815
9470.732,9564.914,9588.509,9490.381,9608.99,9395.525
3820.5464,3761.911,3832.791,3833.5974,4110.953,4067.6782
6920.676,6907.4717,6955.3574,6958.328,7043.968,6956.5156
8445.46,8432.04,8460.624,8568.024,8509.014,8501.553
7231.1074,7228.985,7230.8506,7254.97,7247.0596,7265.63
4856.316,4871.918,5275.6836,5108.422,5332.3213,5914.7227
11407.688,11815.458,12394.664,12813.325,13464.794,14046.92
8787.094,9304.549,9651.701,9969.416,10364.625,10885.656
3807.317,4033.0474,4297.004,4547.1934,4806.4023,4954.0947
3465.9927,3579.2742,3771.2988,3863.149,4088.1104,4055.7505
11789.015,11974.859,12200.674,12613.768,12561.751,12509.044
10398.41,10932.511,11367.434,11900.397,12658.585,12745.686
6376.2046,6622.1826,6794.554,7022.913,7412.3726,6996.333
4881.44,5048.911,5356.0483,5654.645,5789.037,6200.156
4565.2925,4555.6475,4497.0693,4564.2563,4562.984,4938.003
4704.973,4894.086,5270.606,5299.8755,5768.0283,5529.414
5151.1763,5318.9062,5589.853,5651.1416,6149.6865,6154.252
13703.426,14436.881,15224.261,15816.863,17149.406,17101.832
8719.726,8704.45,8822.886,9331.092,8966.463,10088.195
2403.1382,2528.7058,2654.1577,2811.2441,3006.1924,3066.3433
6574.094,6608.1733,6939.6104,6641.9775,6961.3706,6952.572
3103.7292,3262.8945,3420.6084,3569.1406,3782.6523,3814.3765
8782.298,9108.812,9323.732,9357.572,9807.103,9689.686
2025.6653,2052.1548,2183.6755,2221.4883,2238.3555,2196.8247
7533.9214,7590.278,7774.3164,7549.578,8347.287,8118.139
10047.698,10444.116,10922.152,11153.189,11546.629,12085.789
3161.385,3117.0393,3138.4255,3040.708,3234.8865,3336.189
12450.896,12811.273,14042.806,14002.756,15178.209,14732.751
3457.0022,3575.7812,3725.4595,3841.7568,4055.1848,4070.4343
3527.6553,3732.976,3976.5083,4213.66,4460.711,4594.902
3461.8096,3574.0815,3769.3806,3859.5498,4083.029,4050.768
5532.1006,5777.6978,6047.158,6237.245,6605.913,6760.5156
3081.6357,3151.811,3245.0103,3279.103,3428.3628,3392.9944
9650.23,9792.406,9785.622,9976.036,9900.866,10177.25
11620.602,12170.392,12370.281,13251.447,13645.513,12969.18
3159.6514,3302.1592,3372.0164,3571.6987,3724.0303,3893.6729
7066.778,7234.5444,7651.1924,7393.284,7606.419,7408.8403
9868.366,10231.083,10616.712,10779.82,11990.605,11400.888
16421.602,17282.379,18224.18,18794.486,19918.96,20347.9
14353.814,14919.899,15425.788,15871.238,16563.559,16536.945
3349.4033,3514.3215,3666.7378,3749.6191,4010.475,4059.7979
9238.91,9658.388,10024.1,10405.52,10921.945,11412.141
6695.9956,6952.9717,7228.677,7485.8125,7870.966,8033.122
3607.2324,3785.981,4009.873,4239.6396,4439.6235,4553.298
1977.4858,1983.5243,2029.1267,1946.1316,2181.8203,2167.7175
18333.744,18768.473,19757.707,19940.244,20556.691,19817.406
3321.5203,3390.1404,3623.3486,3695.738,3767.4468,3783.9287
3546.6235,3576.3494,3597.8823,3634.6394,3659.173,3573.0059
1199.1984,1189.2169,1220.3423,1242.3937,1236.4838,1222.0618
4398.02,4577.9385,4892.7095,5246.338,5381.4805,5470.6943
1662.0898,1732.4729,1825.6536,1856.5171,1944.9346,1955.2275
1898.301,1929.8324,1939.1797,1908.7382,1942.042,1911.3391
3919.5996,3954.2288,4153.917,3930.9927,4387.7373,4116.1465
9155.23,9496.189,9759.103,10010.867,10323.067,10718.336
2258.7144,2275.0303,2370.635,2315.539,2389.565,2446.1362
11944.977,12231.142,12519.153,12842.035,13318.035,13416.642
2061.9275,2089.6387,2121.5437,2155.8364,2195.583,2212.953
1352.0293,1351.8557,1360.5079,1355.1218,1387.263,1378.8776
2060.3984,2067.3203,2086.702,2101.8313,2108.523,2114.823
4638.5015,4667.8687,4705.915,4745.3125,4781.1665,4791.5327
2229.924,2229.9988,2232.9563,2231.0007,2242.4246,2239.824
10189.784,10319.087,10496.118,10661.811,10852.259,10894.81
6427.76,6913.088,8751.441,8156.833,9244.472,7720.967
4237.316,4415.37,4317.9053,4689.011,4656.0933,4465.956
4997.8896,4951.6177,4995.276,5017.141,5253.7153,5278.0063
10853.91,10616.367,10684.23,9691.877,10700.021,11316.261
8657.86,8672.191,8866.971,7873.561,8354.24,9031.112
11865.896,12149.855,12400.32,12134.924,12324.687,12576.543
10002.9375,9965.281,10134.15,9273.955,9786.418,10246.118
3078.6946,3133.633,3370.311,2857.7817,3060.5923,3378.7659
4658.0454,4880.8784,4828.0317,4654.9717,5000.3096,5064.52
6548.2573,6435.548,6487.2363,6068.6387,6533.404,6743.666
4177.454,4147.2544,4237.462,4012.9622,4761.8022,5100.7534
5379.754,5245.3145,5609.5796,5169.9824,5845.4194,6729.003
6847.6885,7028.4653,7132.608,6778.736,7257.6807,7215.546
3975.046,4101.297,4281.8687,4230.275,4378.8184,3838.5757
10781.117,10689.033,10705.012,9689.231,10725.398,11201.513
3011.6313,3047.4773,3118.785,3081.3232,3586.3193,3680.35
4854.637,4571.3403,4596.7065,4442.7676,4645.0405,5228.7344
3326.064,3285.4202,3388.7578,3257.9797,3683.6272,3594.796
8697.318,8709.837,8914.824,7907.6226,8390.555,9075.017
6837.0356,7217.984,7222.984,7080.244,7235.3647,7565.552
2798.864,2837.1543,2839.0752,2753.5142,2829.4036,2915.728
4877.2656,4632.6396,4762.3047,4479.657,4802.8174,5442.0273
4179.8813,4148.6465,4241.8306,4016.4653,4761.122,5103.529
5544.163,6149.7188,3303.3516,5155.811,5078.1416,9467.268
2795.1848,2793.7803,2852.5642,2784.036,2833.8232,2832.2212
7402.261,7333.648,7472.001,7339.476,7221.058,7410.1265
4903.287,4554.115,4623.043,4437.38,4868.0083,5449.242
2677.684,2654.8962,2760.8179,2492.17,2828.361,2996.1838
8086.292,8473.805,9430.934,9722.916,10673.467,9862.089
1438.5305,1411.7885,1423.6145,1285.6204,1447.2001,1492.0563
8575.502,8911.163,9203.541,9605.3955,10059.533,10344.958
11359.007,11465.255,11310.926,11353.155,11427.719,12077.24
1434.6671,1433.9348,1493.0118,1325.8616,1420.3085,1398.6779
6827.253,8594.086,7685.218,7681.541,8200.27,7625.745
7287.3823,6978.702,7548.859,6749.1777,7855.8926,9514.807
9685.641,9854.564,10421.244,8637.847,9493.049,11511.798
1134.546,1146.1979,1138.2837,1040.515,1106.9031,1205.4915
9522.54,9409.623,9303.943,8618.906,9505.35,9715.366
3872.9087,3946.6655,3969.5625,4036.939,4467.0024,4571.2266
4438.15,4434.5117,4425.66,4480.014,4670.3525,4585.332
4723.6777,4756.0483,4739.5464,4833.7295,4836.788,5125.5806
1127.4524,1119.1627,1117.4739,1022.65454,1122.3888,1151.0311
4585.4663,4650.6934,4633.7764,4950.5103,4966.9717,4946.001
6467.016,6493.3647,6476.326,6541.2124,6555.297,6453.9243
9660.952,9558.2,9529.622,8721.079,9623.438,9808.548
7247.9707,7237.345,7256.668,7326.547,7414.7925,7603.5757
7332.1675,7617.9204,7904.544,7856.3677,8127.5117,7924.733
6962.1323,7158.994,7456.8105,7370.1924,7609.242,7714.8496
3452.854,3477.4512,3494.9524,3332.15,3557.487,3530.5874
3152.4941,3264.9495,3267.4321,3064.8977,3316.5103,3202.808
4151.104,4367.2397,4741.638,4937.0884,5231.6777,5333.8613
7160.4717,7617.373,8215.633,8632.515,9649.482,9038.584
2647.298,2680.1619,2638.6086,2704.1582,2678.2986,2727.9426
4033.079,4055.6562,4081.3281,4134.27,4091.7534,4113.2397
20273.426,21101.072,22038.016,22807.934,24010.969,24225.246
15909.567,16346.352,17770.88,18493.65,18587.973,20096.344
7219.712,7486.917,7900.2188,8182.672,7899.957,7711.2134
9559.607,10071.296,10398.91,11073.756,11671.689,12258.936
6323.915,6539.4443,6583.005,6887.8125,6938.074,7183.9814
17178.615,18108.824,18815.11,19702.043,20539.5,21521.736
4242.7544,4358.292,4446.364,4750.2563,5014.4927,5074.4385
3542.5034,3749.4568,3940.4868,4151.666,4425.0664,4659.2207
13065.839,13667.828,14353.755,14978.996,15919.301,16078.622
12376.223,13067.773,13707.732,14357.049,15225.421,15586.086
10258.445,10284.176,10388.596,10383.664,10397.821,10450.136
9536.096,9546.505,9604.924,9572.636,9582.772,9719.683
10096.654,9910.586,9965.556,10139.055,9984.59,10493.984
8916.099,8836.273,8956.764,9003.892,9113.812,9230.911
4598.4277,4731.331,4773.409,4955.6553,5056.8354,5037.066
7020.2573,7036.3193,7187.7744,7042.301,7236.3525,7175.9116
10528.985,11087.742,11475.595,11942.361,12511.387,12306.609
3737.3862,3834.4702,3983.7388,4091.9539,4209.9863,4204.4214
1889.083,1886.9395,1973.0847,1865.4264,1940.3352,1930.2261
7338.1973,7427.932,7580.4326,7745.367,7606.8965,7660.5244
3320.31,3413.0293,3630.6816,3719.4285,3839.94,3827.426
4378.502,4370.237,4523.3613,4502.1978,4589.0117,4634.9556
1197.1527,1187.5114,1217.9896,1241.4408,1234.0372,1220.6096
3143.379,3195.436,3099.2646,3232.619,3200.511,3270.122
2206.4285,2220.0845,2269.5876,2236.4668,2254.3186,2242.7314
12948.342,13175.512,13368.676,14114.358,14560.104,14920.682
6906.785,6876.0156,6967.1367,7126.017,7120.017,7290.1543
2646.3804,2738.1787,2821.7524,2889.8604,3020.3352,3014.7031
2001.717,2015.932,2079.8276,2097.1272,2084.776,2099.3855
10167.885,10169.979,10381.232,10255.0,10904.94,10561.266
4154.743,4280.392,4422.6665,4407.2373,4547.193,4483.342
9735.798,9881.217,10324.397,10273.004,10721.285,10663.067
13784.135,14316.1045,15016.686,15446.174,16335.865,16223.631
6801.33,6954.3574,7314.2847,7163.3228,7656.4043,7742.966
1736.0555,1806.6748,1889.1079,1927.7527,2015.5879,2044.8175
2399.183,2493.5422,2598.9292,2715.0388,2859.7324,2866.0132
7787.6743,7726.711,7785.559,8180.315,7946.0195,8244.16
4953.3403,5021.097,5307.491,5394.5264,5289.694,5860.7007
3968.3562,3934.0818,4095.699,4094.798,4559.0522,4213.8184
1989.8323,2049.9382,2115.2324,2175.6506,2271.124,2242.1248
989.58234,988.2417,987.9536,992.28564,1033.4313,1045.6136
2668.6003,2708.216,2844.039,2883.7087,2895.6777,3015.5127
2376.8047,2494.9546,2636.3335,2682.873,2874.8542,2992.236
7508.7476,7688.3516,7816.3574,7519.0215,7763.0,8392.337
4828.425,5082.1724,5224.504,5524.4956,5777.2007,5724.9785
8364.029,8539.568,8723.271,8904.843,8955.171,9162.913
8515.587,8819.464,9091.794,9244.791,9422.926,9770.004
3735.539,3833.7773,3981.489,4089.3398,4208.163,4201.3135
10836.87,11046.418,11788.539,11509.611,12167.707,12191.566
4494.828,4764.7656,5048.497,5360.5967,5773.736,5986.9883
3142.8494,3205.696,3316.4685,3364.57,3434.482,3393.7334
7505.8076,7499.8994,8223.897,7542.088,8391.407,9343.581
4010.0068,4101.964,4177.0244,4257.025,4300.5396,4421.8867
1126.767,1135.7545,1126.4677,1111.4644,1143.7452,1122.636
10185.533,10194.969,10410.043,10300.887,10964.583,10603.204
8501.139,8821.168,8189.903,8341.793,8718.368,8678.249
6735.3857,6831.039,6926.06,7004.75,7181.987,7166.1587
8701.06,8916.613,8980.027,9058.726,9170.212,9312.554
7724.0576,7753.6123,7786.8164,7963.9194,7838.2886,7807.612
1056.9327,1070.6311,1083.1741,1080.4108,1121.0253,1125.9348
4580.2393,4586.7183,4552.9834,4659.9,4644.5347,4610.101
1709.4144,1702.0024,1710.8076,1690.1517,1769.8953,1845.5365
7434.286,7433.359,7544.3354,7480.5396,7805.174,8034.1396
3288.5393,3344.9502,3464.0527,3461.9526,3613.0857,3650.651
2401.704,2388.7808,2420.8972,2408.2336,2409.9983,2491.9539
3736.443,3875.1787,3962.25,3955.5032,4140.991,4353.935
3994.5083,4063.23,4151.765,4197.913,4217.077,4415.4644
4864.7974,4865.351,4857.1567,4899.099,4879.888,4883.0005
1399.9435,1382.2363,1463.3579,1394.9967,1465.5176,1492.8499
2031.1914,2093.2903,2102.865,2148.7632,2175.526,2197.7332
1706.8517,1700.9839,1709.7965,1690.8314,1771.0018,1841.4073
2212.8914,2191.8618,2247.807,2199.4067,2410.9912,2431.9314
1867.5354,1868.1759,1892.4552,1861.934,2123.5544,2141.7268
7952.1514,8128.5024,8172.612,8013.1387,8387.409,8923.373
2728.5378,2734.325,2791.186,2800.9148,2850.3743,2771.344
3411.7192,3512.5332,3356.6587,3455.61,3613.9395,3539.9612
4004.9663,4021.68,4123.961,4039.0535,4099.26,4105.4106
8765.571,8861.941,9006.566,9199.285,9032.568,9068.776
5145.7725,5117.6445,5260.037,5204.3735,5297.9814,5360.0234
1682.5577,1707.711,1755.6774,1801.4133,1728.9246,1770.0322
1617.1791,1616.0906,1630.3749,1640.2206,1641.2646,1638.6172
1433.1655,1423.3104,1431.29,1405.6128,1431.6329,1422.9126
1092.1537,1118.8279,1109.1526,1136.9254,1146.2322,1150.873
6271.6006,6333.6074,6891.2754,6453.517,6810.783,7095.1494
3655.1953,3780.0188,3822.5293,3932.9292,3857.2122,4139.9707
10419.891,10711.17,11196.563,11445.068,11907.693,12195.822
5936.522,5904.806,5938.6978,5819.753,6094.95,6214.348
12001.333,11980.057,12201.212,11979.667,12610.579,12349.214
6292.836,6324.6084,6419.9336,6443.911,6668.4165,6751.6387
4089.0076,4079.7905,4078.0898,4052.0276,4120.727,4189.8164
7355.1064,7461.5376,8081.5244,7687.5107,7665.1494,7677.8257
8539.584,8879.492,9139.316,9481.628,9690.916,9905.955
935.229,928.20874,935.738,979.2769,957.78705,991.6839
7981.809,8139.1387,8339.428,8480.469,8768.475,8752.665
6060.6313,6193.771,6338.0127,6419.1143,6595.3247,6768.2744
4269.7095,4394.1245,4512.3193,4684.021,4823.009,4911.1123
4383.3423,4485.9116,4403.519,4556.933,4747.991,4501.4673
1250.1174,1266.249,1291.5387,1410.1895,1325.4106,1347.406
2356.7122,2345.6003,2375.155,2332.775,2389.8293,2382.4146
2944.3901,2945.9016,3014.7002,3039.3457,2993.2642,2954.0396
4955.4062,5120.1216,5211.314,5371.2754,5499.1997,5583.2773
12388.65,12561.958,12626.4,12835.548,13164.572,12973.064
1916.254,1925.489,1924.3491,1969.63,1960.0222,1945.7415
4872.085,4905.0845,4942.0044,4930.1016,4920.922,4881.801
2385.317,2413.0503,2444.1582,2469.7698,2485.7786,2505.3362
2175.5144,2186.664,2212.1838,2164.8408,2245.382,2144.182
3530.072,3554.4036,3579.0317,3595.253,3593.493,3566.3184
1367.8658,1381.3547,1416.1509,1547.9479,1451.2069,1478.1427
1117.9052,1126.0516,1130.9679,1117.6805,1133.2689,1137.6434
1527.3466,1516.0925,1544.6935,1532.4713,1561.5555,1553.6875
11830.818,11979.479,12058.553,11981.399,12417.642,12388.848
1833.6378,1860.796,1895.0242,1929.9642,1922.6353,1980.1699
2725.2087,2746.1772,2700.047,2771.73,2852.9016,2871.712
1580.0359,1593.5027,1610.7085,1651.946,1658.445,1650.0616
5923.393,5969.604,6038.3467,6065.806,6140.562,6138.3525
1042.1785,1036.3593,1042.4185,1019.18555,1072.846,1089.7626
7592.8164,7589.0366,7570.7036,7558.7217,7625.0083,7747.455
5429.593,5587.7124,5804.508,5925.9224,6094.22,6227.4443
4776.787,4948.1313,5071.5913,5296.206,5439.171,5496.284
1527.8115,1543.194,1583.6212,1600.1661,1649.0983,1623.0917
1345.7781,1354.6177,1365.5231,1376.6741,1389.3834,1393.2462
2716.3179,2753.443,2812.3093,2866.3516,2916.0332,2928.8455
2386.227,2456.0571,2534.2986,2619.0078,2720.391,2762.368
21371.965,22475.162,23356.225,24606.977,25830.133,27212.414
11774.826,12659.898,13542.549,14210.692,15035.573,16243.976
20121.68,21026.922,22270.416,23423.637,24598.875,24778.863
2227.4656,2153.9465,2224.237,2517.0337,2437.0364,2522.0474
3872.0625,3990.815,4132.4526,4328.1436,4464.045,4618.71
9217.78,9613.666,10011.836,10529.539,11081.275,11519.958
6728.964,7261.9707,8123.34,8427.527,9086.079,9194.053
6569.443,6769.07,6909.43,7283.861,7315.6104,7063.909
2610.8013,2685.2969,2784.6812,2895.8428,3005.7246,3069.1755
4078.9922,4207.8057,4462.2803,4643.8525,4860.946,5036.1504
1909.132,1956.0784,2181.1006,2190.2732,2275.555,2102.1064
10807.75,11095.612,11395.25,11643.365,12004.233,12418.664
4988.9614,5288.59,5569.9043,5762.882,6096.8584,6429.317
3548.9214,3753.7446,3975.809,4181.6807,4461.1455,4654.833
2624.9836,2762.979,2880.2085,3007.412,3159.6787,3232.647
14859.174,16056.125,17111.547,18098.941,19326.752,20936.836
20854.094,21732.133,22969.762,24181.324,25234.012,25447.082
4336.8047,4510.55,4654.9946,4806.453,4972.6787,5182.8438
5319.4985,5528.0146,5789.0093,6001.671,6256.4087,6333.1934
10602.06,10956.302,11661.006,12131.871,12563.324,13112.766
8684.832,9123.996,9601.638,9871.123,10434.133,10848.186
9781.469,10173.728,10594.007,10806.888,11172.719,10870.01
2068.676,2138.6057,2254.5151,2247.1025,2359.9536,2390.2795
6181.178,6690.033,7034.446,7533.5146,8003.283,8627.631
9025.244,9257.563,9602.471,9804.607,10019.848,10270.8955
3803.0308,4050.5864,4265.725,4497.534,4818.5117,5048.0293
10317.83,10726.652,11242.645,11662.582,12145.557,12614.525
3667.66,3834.189,4046.3418,4269.3926,4285.4844,4440.3403
13015.787,14360.799,16369.252,17349.447,18741.748,19172.184
2287.5625,2450.5347,2593.0518,2710.8242,2871.3892,3143.188
16203.153,16540.809,17083.898,17825.174,18164.559,18219.613
1340.9016,1354.3179,1509.2273,1456.6078,2351.461,2254.916
2478.4065,2653.1313,2798.3655,2957.8535,3163.8682,3361.284
9893.608,10263.1,10699.751,11143.942,11657.621,11894.538
3046.4377,3172.7197,3281.6455,3389.6602,3538.6172,3690.6414
17835.244,18867.475,20151.318,21146.184,22410.23,22344.332
5024.504,5211.68,5345.7495,5655.7085,5858.389,5936.4917
12722.513,13578.191,14427.02,15316.281,16231.814,17122.56
5553.9946,5779.548,6015.077,6291.1436,6544.0747,6690.1826
3100.2256,3254.0234,3425.7563,3551.8755,3793.8916,3926.4019
2578.2927,2628.6572,2730.5417,2837.6523,2891.8643,2954.7966
1901.8756,2006.0127,2184.6396,2242.074,2374.0762,2447.733
14415.527,15550.969,16878.805,18146.164,19222.512,20270.617
12340.566,12810.37,13368.574,13827.012,14595.105,15131.066
15679.449,16951.256,18052.816,19391.734,20763.848,22409.838
4988.424,5298.256,5583.6606,5801.1045,6159.506,6490.708
4722.7373,5043.792,5349.2534,5619.417,5946.113,6259.706
1392.4054,1387.5679,1587.8413,1441.1001,2340.5232,2262.7073
4404.6484,4560.2744,4708.546,4850.181,5008.8975,5195.5654
12490.611,13328.227,14162.522,15044.715,15968.889,16790.828
6468.074,6661.459,6494.8096,6750.8076,6896.5767,7135.03
2390.404,2434.5012,2538.6726,2565.3857,2652.712,2731.671
2000.353,2082.4194,2119.415,2245.8306,2323.3738,2390.4407
6185.1533,6688.6416,7048.911,7533.7314,8014.465,8637.278
10352.904,10795.665,11347.242,11793.543,12331.67,12887.352
2252.2305,2343.107,2444.8965,2528.3066,2619.5608,2657.3428
9040.381,9307.06,8661.375,10841.1,10188.912,10964.999
5393.299,5855.7417,6108.6313,6666.788,7193.5615,7399.207
8976.161,9551.752,10110.836,10742.73,11496.4375,12126.079
6480.882,6767.407,7064.829,7405.6655,7717.4175,8066.7666
