V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
6185.786,6179.923,6163.7046,6170.803,6178.6797,6188.984,6196.5264,6197.806,6205.3467,6198.5396,6191.7886,6191.688,6200.886
6196.609,6191.6274,6175.6665,6183.5566,6190.497,6201.059,6208.0815,6210.3345,6217.047,6210.4014,6203.18,6202.6045,6210.683
6191.183,6185.798,6169.665,6177.162,6184.61,6195.055,6202.3335,6204.079,6211.2236,6204.47,6197.4893,6197.1377,6205.758
5665.3774,5601.2715,5597.1045,5578.103,5565.2534,5558.124,5554.8,5558.135,5554.803,5568.7085,5551.6396,5595.9014,5593.185
2966.8362,2980.9724,2955.5837,2947.2917,2944.4834,2945.829,2950.7134,2943.5269,2956.4358,2946.7676,2950.1753,2947.4058,2946.973
3304.8606,3291.4055,3290.438,3277.9778,3280.856,3282.5735,3288.3894,3290.5732,3265.9634,3271.209,3272.4993,3267.2136,3268.972
2965.538,2979.6235,2954.3872,2946.079,2943.2979,2944.64,2949.602,2942.4287,2955.1729,2945.6204,2948.9524,2946.239,2945.7522
2988.235,2968.9075,2964.3672,2952.355,2945.2102,2938.3433,2940.094,2951.149,2938.1372,2938.8691,2937.6348,2955.3743,2944.9985
3307.194,3321.6333,3302.0525,3290.8223,3287.5212,3285.6194,3289.1213,3276.4436,3291.7156,3281.6982,3288.9016,3287.6572,3290.2725
3308.5586,3322.9956,3303.3376,3292.1917,3288.8245,3286.9526,3290.387,3277.671,3293.0034,3282.9238,3290.235,3288.979,3291.6943
6613.5244,6600.6743,6612.7466,6616.9644,6611.839,6613.919,6627.401,6635.8022,6629.8877,6632.941,6648.6875,6635.0083,6617.293
7245.5996,7266.1504,7270.306,7284.897,7289.617,7308.258,7328.4683,7343.1157,7340.7827,7332.6753,7342.8374,7308.608,7301.976
1649.2063,1608.6409,1634.4294,1621.7987,1623.805,1596.6533,1606.6106,1585.8389,1572.1737,1573.7454,1565.1016,1598.1355,1587.0967
2535.2922,2541.119,2536.5073,2535.8445,2535.317,2537.0598,2537.05,2536.6658,2538.9294,2538.0483,2537.481,2536.3433,2535.6504
4600.6724,4589.919,4656.669,4695.458,4810.96,4834.8677,4836.5522,4744.987,4662.5146,4598.1133,4492.573,4487.905,4507.47
2270.0596,1938.6289,1889.7609,1789.0334,1646.5911,1597.8003,1594.344,1688.5745,1717.6172,1844.2235,1857.5237,2159.5188,2135.4014
2195.772,2129.671,2152.4639,2141.3347,2167.8528,2172.1445,2198.2173,2275.4717,2243.7864,2310.5344,2373.1956,2436.9546,2448.125
3701.0557,3815.4949,3809.4397,3852.9421,3876.1526,3916.5083,3931.5327,3919.2864,3929.5784,3895.5945,3879.6545,3836.9329,3825.5884
1761.8854,1751.686,1750.1409,1736.3138,1612.7412,1688.3414,1538.1051,1635.655,1575.4362,1747.3981,1757.7185,1899.6912,2056.4133
8973.962,8966.024,8972.053,8984.326,8996.285,8972.415,8980.165,8980.279,8986.6875,8994.362,9004.607,9028.319,9014.956
10198.468,10075.547,10112.52,10095.01,10331.997,10045.008,10163.908,10122.813,9960.642,10045.455,10023.65,10241.269,10140.768
7002.9717,6994.31,6966.361,6952.8003,6952.603,6991.373,6956.8877,6985.8013,7015.063,7032.375,7040.1064,7070.079,7119.292
6009.3984,6001.097,5981.2104,5979.9644,6029.1323,6005.0146,6021.7603,6019.4253,6017.632,6037.703,6046.189,6089.9473,6106.9297
12983.768,13067.475,12986.191,13043.48,12875.183,12953.117,13104.27,13010.928,13144.006,13015.702,13049.209,12923.06,13035.451
18292.914,18395.447,18290.432,18353.105,18148.615,18251.65,18430.436,18325.898,18489.234,18337.65,18377.58,18229.46,18354.107
7306.3145,7229.6177,7236.7812,7206.8647,7243.3486,7206.125,7179.876,7226.5713,7198.0874,7245.207,7226.4746,7287.6367,7252.428
12758.8,12674.003,12681.283,12678.477,12661.244,12703.368,12717.214,12797.519,12805.443,12873.136,12884.811,12972.223,12985.361
7117.0947,7165.4766,7152.2627,7166.178,7165.9136,7161.487,7153.3115,7139.409,7142.4663,7130.2876,7124.4385,7108.3906,7119.0806
7123.6577,7165.3306,7151.379,7165.0073,7158.369,7151.0654,7147.596,7136.6797,7140.393,7130.3975,7128.067,7114.8105,7119.0825
2630.601,2635.416,2635.5708,2636.9854,2636.3025,2638.1868,2634.588,2632.8943,2632.0796,2627.9133,2625.904,2626.3665,2629.9434
2182.616,2267.1929,2232.768,2259.3657,2259.4714,2303.3025,2289.5889,2240.997,2282.2417,2207.1372,2169.5273,2102.3308,2096.8813
2182.5713,2267.126,2232.7278,2259.3503,2259.4434,2303.2563,2289.5103,2240.9592,2282.0757,2207.0745,2169.458,2102.259,2096.8079
2182.616,2267.1929,2232.768,2259.3657,2259.4714,2303.3025,2289.5889,2240.997,2282.2417,2207.1372,2169.5273,2102.3308,2096.8813
3334.789,3218.1516,3132.187,3158.0654,3186.797,3206.3303,3244.3672,3161.4482,3190.6284,3196.0483,3166.3098,3213.3936,3241.4172
24367.59,24234.385,24328.45,24276.072,24442.994,24437.764,24480.826,24500.32,24688.557,24712.541,24762.93,24748.576,24621.064
822.67676,860.0427,851.6952,858.96185,866.4172,868.2521,865.14014,861.2952,857.366,849.1196,848.5192,841.79694,850.4138
3591.235,3435.007,3372.4148,3323.6797,3458.1143,3401.1296,3368.9548,3337.5266,3306.4158,3426.9084,3402.953,3643.1516,3637.5552
3589.2593,3398.7627,3355.6956,3286.3367,3366.2002,3334.3845,3338.51,3369.7341,3356.432,3416.4043,3411.7,3556.9944,3441.2744
1214.9049,1301.3174,1152.4152,1144.8896,1039.4136,1018.02826,927.258,880.7855,922.35864,807.2638,767.71643,749.0312,778.7436
1206.9845,1254.4746,1151.7125,1142.4542,1051.167,1021.06525,931.00507,897.30853,897.86426,835.55035,773.7301,803.53577,809.1458
24484.803,24352.055,24379.229,24348.732,24519.03,24498.895,24487.516,24447.123,24613.725,24638.807,24705.328,24753.135,24731.54
4431.927,4431.9346,4430.9536,4430.1006,4430.1147,4430.618,4428.698,4429.1377,4429.4023,4429.781,4429.7104,4430.436,4430.8755
5325.112,5149.8804,5178.122,5134.3438,5114.3623,5091.626,5099.8506,5188.5723,5120.238,5274.312,5325.4287,5582.714,5609.0728
5340.7075,5158.3843,5182.8926,5141.172,5119.909,5085.0947,5103.409,5194.0186,5127.576,5289.8506,5347.224,5607.823,5636.8047
16694.871,16490.3,16526.94,16525.553,16597.088,16652.2,16763.342,16848.318,16873.457,17004.889,17045.756,17148.502,17135.652
16705.836,16506.85,16545.627,16546.777,16630.572,16689.83,16804.95,16892.756,16910.955,17037.207,17072.25,17164.812,17161.045
1086.2155,1084.8633,1085.8969,1085.4958,1086.6537,1086.6616,1086.0052,1086.7384,1085.9967,1086.5654,1086.9481,1087.7312,1087.963
11834.822,11798.108,11812.85,11813.735,11809.632,11832.634,11850.811,11867.867,11888.285,11918.104,11950.293,11949.889,11968.797
1239.1901,1234.4564,1233.3252,1233.3239,1237.9136,1236.84,1235.9042,1236.1445,1229.6167,1230.9591,1225.7054,1230.7478,1230.4004
1851.0594,1847.1572,1854.6676,1856.5032,1868.0385,1864.2141,1867.0815,1863.0999,1852.9628,1856.3065,1854.8606,1860.1929,1857.0791
19753.426,19720.63,19784.29,19799.594,19917.432,19879.002,19903.906,19867.965,19765.129,19797.66,19782.22,19835.576,19804.668
24266.295,24373.62,24486.957,24498.523,24513.094,24509.408,24441.207,24509.225,24452.076,24357.84,24350.227,24239.527,24188.934
1704.2135,1696.0383,1700.2528,1698.5933,1699.2292,1702.4595,1702.5355,1704.88,1704.0228,1707.5409,1710.2028,1715.688,1716.8945
1786.9005,1782.1201,1782.0782,1772.426,1778.238,1769.0026,1768.1593,1754.1217,1746.5013,1734.3328,1722.5925,1725.597,1718.6195
1488.2471,1462.4413,1468.6672,1458.8352,1465.125,1455.288,1451.7661,1438.0089,1434.2544,1429.2888,1408.7969,1425.4536,1414.2438
11227.329,11186.864,11201.109,11181.5625,11167.353,11170.979,11169.436,11203.936,11205.877,11221.891,11227.653,11230.783,11236.076
504.28296,510.29718,508.7084,509.11157,517.16864,508.92868,509.7066,507.90176,499.77457,494.63287,490.47794,491.7409,494.96448
634.5975,639.7536,638.89886,639.3042,648.1472,639.1738,639.8905,637.9537,627.63043,622.66254,619.09174,621.5922,625.2218
15979.501,16089.965,16073.257,16104.52,16106.854,16152.351,16153.278,16150.211,16175.254,16129.475,16136.082,16084.007,16077.809
11415.162,11372.249,11363.206,11326.564,11331.049,11310.873,11307.433,11339.642,11340.757,11369.0,11383.066,11420.508,11380.628
9623.187,9563.561,9579.089,9552.461,9526.759,9523.989,9524.673,9557.411,9555.679,9583.722,9587.595,9613.843,9614.849
15433.77,15392.822,15397.279,15379.518,15336.703,15346.618,15385.98,15392.27,15414.079,15429.329,15473.841,15492.943,15497.559
4033.1768,4009.6724,4033.489,4018.8735,4014.3853,4018.2585,4010.8716,4024.45,4018.1084,4027.0198,4045.8315,4037.9077,4040.3257
1097.2789,1103.7013,1102.4711,1103.7783,1103.2876,1107.1514,1106.8757,1106.201,1109.508,1105.3086,1106.8809,1102.3851,1102.1895
9057.441,9034.163,9045.365,9034.098,9042.221,9045.076,9041.944,9052.73,9047.499,9059.909,9068.386,9088.683,9084.948
2125.6372,2118.5059,2122.392,2120.9443,2121.471,2124.7961,2124.7524,2126.8066,2126.1787,2129.216,2132.125,2135.8445,2137.405
23226.506,23158.977,23185.59,23182.857,23201.068,23197.514,23198.521,23191.367,23156.902,23191.07,23181.328,23251.145,23271.518
15914.695,15859.257,15899.372,15883.034,15892.107,15892.646,15888.896,15927.211,15908.095,15930.041,15942.414,15959.906,15958.77
14178.8125,14129.807,14169.869,14153.883,14159.413,14160.59,14154.063,14189.686,14168.185,14188.88,14201.565,14213.122,14214.1
7031.9307,7010.6123,7016.2847,7017.363,7025.737,7020.0977,7024.054,7022.9277,7006.539,7024.095,7022.557,7052.4233,7058.0234
1072.717,1071.4917,1072.4451,1072.1124,1073.1819,1073.173,1072.5895,1073.2235,1072.5742,1073.0707,1073.4657,1074.0946,1074.2788
9331.913,9299.83,9314.6,9314.587,9308.504,9325.65,9341.032,9356.105,9364.312,9386.365,9413.88,9416.465,9428.032
757.38214,765.28894,758.0847,761.0464,763.4563,762.03656,763.0263,762.9554,764.53015,765.03357,764.2629,765.8532,765.662
10336.812,10289.649,10332.587,10351.265,10466.476,10479.436,10543.998,10510.002,10477.159,10538.825,10530.675,10552.004,10532.647
11098.461,11055.619,11097.405,11117.375,11243.254,11253.169,11318.099,11286.575,11254.492,11319.921,11312.003,11330.464,11313.38
14718.438,14616.147,14749.604,14677.633,14658.656,14714.988,14616.6875,14774.809,14711.97,14728.023,14729.884,14673.874,14657.121
6831.234,6791.625,6796.4014,6788.124,6789.3276,6795.981,6815.6704,6832.5356,6837.465,6854.922,6871.981,6906.591,6910.6807
1703.2954,1695.0648,1699.298,1697.61,1698.2324,1701.4235,1701.5193,1703.8787,1703.004,1706.4987,1709.2042,1714.6729,1715.9772
1018.81586,1009.95703,1010.4724,1003.38666,1012.62006,1004.7118,1006.21344,998.36163,989.12146,983.7084,976.10156,982.3821,975.4384
759.95197,735.0874,738.21857,732.61066,739.9358,733.3187,731.1924,724.1475,718.3143,718.831,705.0757,721.2529,714.0598
10220.135,10175.919,10191.0205,10171.905,10153.58,10162.025,10162.794,10193.465,10193.834,10210.232,10216.093,10223.55,10229.499
358.13147,360.09503,356.06082,357.9705,362.44913,357.94156,359.4118,360.5257,359.33243,362.1264,360.95312,366.5471,364.3252
462.07562,462.67438,459.06982,460.93802,465.38577,460.71252,462.2905,463.39163,462.00327,464.71625,463.8589,470.37808,468.80505
8663.822,8664.903,8653.639,8667.057,8693.629,8733.789,8740.898,8772.887,8803.539,8806.356,8837.974,8800.947,8836.101
10839.438,10797.238,10806.282,10779.509,10796.631,10791.544,10788.817,10809.164,10789.038,10811.816,10818.865,10844.736,10818.93
9350.709,9306.136,9320.821,9302.08,9281.098,9286.033,9286.095,9312.519,9312.792,9328.985,9331.025,9344.08,9345.98
10563.279,10526.889,10514.996,10516.233,10462.117,10485.024,10537.762,10544.879,10606.157,10601.941,10651.47,10628.978,10634.538
3539.7554,3518.1914,3546.1875,3534.0679,3516.478,3532.1013,3521.1548,3540.4763,3523.097,3535.348,3550.8613,3540.3433,3544.1921
1076.7852,1083.3904,1082.2026,1083.8718,1083.2351,1087.7661,1087.7131,1087.0709,1090.1678,1085.5066,1086.8032,1082.0271,1081.5222
8070.866,8052.504,8058.535,8049.422,8052.578,8053.97,8051.0576,8059.9756,8055.3145,8065.2666,8068.385,8083.9272,8079.216
2124.331,2117.148,2121.0535,2119.5728,2120.0898,2123.3716,2123.3489,2125.4175,2124.7708,2127.7769,2130.7124,2134.426,2136.0637
22050.94,21995.91,22018.229,22017.117,22032.746,22021.68,22017.83,22004.426,21975.086,22000.443,21981.273,22038.912,22048.17
13645.592,13591.096,13617.618,13601.36,13594.15,13608.106,13610.982,13644.71,13637.245,13653.547,13673.43,13684.761,13689.14
11913.188,11866.219,11891.051,11876.434,11865.922,11879.467,11881.254,11911.933,11903.794,11917.396,11935.25,11940.552,11947.072
5996.022,5982.617,5984.925,5989.146,5993.991,5982.685,5981.341,5973.0767,5962.7593,5971.4346,5961.7505,5981.7534,5982.2217
5892.254,5777.49,5770.4937,5745.629,5760.665,5750.7637,5777.894,5823.675,5826.748,5879.283,5881.486,6030.03,6043.4863
6916.6963,6900.357,6907.033,6906.076,6901.207,6911.622,6919.668,6927.2593,6930.064,6943.618,6958.5864,6959.7817,6964.487
370.9544,378.76035,371.71677,374.87292,379.90417,375.38663,375.80542,375.5881,376.88635,374.83353,372.76315,375.03418,375.22128
7675.829,7638.1436,7673.7847,7684.774,7761.4287,7751.7246,7790.9106,7743.461,7711.5474,7739.469,7729.7173,7755.0864,7719.83
8055.2153,8019.47,8051.766,8065.6724,8149.361,8136.3574,8175.345,8127.8657,8095.15,8124.4995,8109.3623,8138.376,8104.0444
11289.877,11262.2,11350.92,11316.932,11311.2295,11356.084,11304.165,11386.058,11341.348,11325.528,11332.332,11262.64,11243.368
5214.8105,5180.4434,5183.489,5174.183,5174.6855,5178.0864,5194.077,5210.4365,5215.6523,5230.4473,5245.311,5278.733,5282.4785
11111.08,11056.837,11088.048,11078.132,11088.624,11108.792,11104.174,11116.957,11109.7,11133.034,11151.691,11192.078,11205.636
994.3729,985.46967,985.96466,978.81805,988.12573,980.207,981.4944,973.4689,964.1529,958.7087,950.6848,957.1783,950.444
7399.7773,7151.7573,7181.5234,7126.102,7200.282,7134.186,7111.921,7041.0,6982.4707,6987.7227,6845.039,7010.6763,6940.9565
6635.529,6608.028,6618.6045,6604.864,6593.3804,6599.8945,6598.7817,6620.247,6620.3555,6630.9824,6637.284,6637.6787,6643.0864
124.83975,124.48854,123.14519,122.72376,123.017494,123.45418,124.470276,124.67145,125.37477,126.387794,129.39742,127.89369,128.97491
220.91463,220.16241,218.94499,217.87637,218.47144,218.55496,219.79747,219.83209,220.01625,221.35832,223.98627,223.98143,225.86877
4645.587,4667.968,4651.0933,4666.4897,4691.17,4729.4385,4734.6216,4756.6626,4790.1387,4781.077,4809.856,4763.9653,4794.163
8053.613,8024.416,8032.19,8009.2676,8019.477,8020.219,8010.9844,8029.7407,8013.7607,8031.1235,8037.763,8052.835,8034.016
6166.313,6137.8477,6148.0347,6134.829,6120.8374,6124.3154,6122.0947,6140.273,6139.2036,6151.9185,6154.014,6160.069,6162.26
8116.234,8059.6875,8044.953,8040.3467,7996.3857,8010.9927,8056.1543,8062.0845,8118.071,8118.1855,8153.134,8144.1167,8135.631
2899.6665,2888.4202,2907.4517,2895.3472,2876.331,2893.6685,2878.7498,2895.9287,2879.0212,2890.9417,2903.708,2893.3467,2900.5166
9250.166,9303.904,9294.702,9308.649,9301.973,9339.244,9334.2,9327.013,9353.093,9312.119,9322.638,9283.203,9281.326
4457.5513,4433.514,4435.665,4424.8745,4425.548,4420.1787,4414.1343,4418.347,4409.1367,4429.197,4419.652,4450.479,4445.4937
5390.919,5377.3765,5380.9507,5371.6675,5372.24,5372.7427,5364.725,5371.444,5363.3516,5376.779,5373.86,5388.6045,5384.647
1413.6165,1409.7689,1412.4954,1411.7823,1412.4849,1414.4883,1413.7812,1414.6329,1414.2223,1415.9197,1417.834,1419.9321,1421.5867
15892.055,15825.519,15845.696,15840.704,15853.87,15838.912,15843.847,15831.24,15798.845,15834.381,15815.054,15887.547,15897.134
9117.835,9085.227,9103.741,9091.3125,9086.161,9098.196,9096.649,9118.107,9111.886,9120.495,9134.657,9134.049,9139.396
7915.7383,7886.3145,7904.4873,7893.1343,7886.236,7897.684,7895.1313,7915.506,7908.025,7916.205,7929.938,7926.003,7933.5327
11688.784,11640.438,11654.335,11649.437,11655.893,11652.98,11655.271,11646.656,11627.788,11647.874,11633.331,11679.442,11686.438
4200.426,4183.509,4187.6216,4188.84,4194.2207,4183.146,4185.819,4180.8936,4167.0435,4183.6626,4178.462,4204.87,4208.063
3769.192,3760.3428,3769.1272,3768.3992,3774.3335,3775.3943,3772.6768,3776.3645,3771.777,3776.7485,3780.9324,3784.891,3784.1187
24131.336,24000.275,24077.969,24082.812,24068.072,24149.541,24205.361,24282.582,24331.334,24411.9,24524.203,24540.457,24596.63
3857.4922,3864.3289,3855.5127,3859.136,3857.2122,3865.352,3867.7778,3874.0132,3872.492,3886.269,3907.8184,3895.675,3885.7407
2632.7014,2639.4375,2630.6902,2652.173,2685.3147,2715.5215,2750.3333,2767.9583,2774.1367,2796.744,2807.3967,2804.4998,2819.0737
3018.3904,3026.4143,3016.5383,3038.8926,3072.0864,3105.3262,3141.7983,3161.379,3167.0925,3193.5928,3204.8948,3202.293,3213.596
3413.333,3300.7268,3326.3457,3276.1355,3249.66,3237.1223,3205.605,3289.0781,3287.078,3324.0884,3342.3945,3389.726,3380.05
1616.0886,1611.2395,1612.839,1613.7828,1613.8171,1617.2728,1620.7102,1621.5432,1621.9318,1624.7589,1626.1185,1627.8379,1627.6837
3495.4114,3480.8806,3485.9922,3485.0608,3487.5037,3490.6987,3496.8467,3499.654,3497.2146,3503.822,3506.0056,3516.4744,3514.4724
5920.7983,5893.048,5904.2983,5897.549,5893.3623,5904.9087,5911.258,5920.5664,5920.3105,5930.3086,5941.9194,5952.224,5954.058
3584.269,3566.6277,3571.5762,3566.985,3559.6975,3561.6763,3563.2405,3572.2927,3573.4182,3577.3123,3577.202,3586.5579,3585.595
3750.7886,3841.8677,3863.9724,3892.104,3910.1204,3888.4897,3887.98,3876.6892,3862.8706,3863.0718,3869.6348,3869.4868,3868.463
2779.9153,2771.736,2772.5989,2771.453,2776.2922,2773.3005,2776.0596,2776.1025,2775.2478,2777.6233,2780.295,2785.0667,2784.5913
3183.4949,3167.476,3171.9119,3167.5332,3159.83,3161.958,3163.225,3171.6284,3173.1682,3176.6033,3176.224,3184.3167,3183.5527
2456.8096,2462.506,2464.0107,2470.249,2456.7058,2464.7434,2478.856,2479.8545,2483.6555,2480.7324,2496.7422,2484.947,2494.7227
6380.5,6268.264,6348.4297,6360.9663,6406.4893,6362.929,6419.585,6453.617,6434.5923,6445.19,6487.048,6537.993,6465.06
1510.5566,1522.9545,1518.5952,1528.1364,1533.7368,1552.2932,1561.9812,1569.4679,1572.793,1571.0322,1573.5969,1550.4888,1543.2485
2682.1436,2672.8684,2674.848,2675.336,2677.9006,2679.0972,2682.4553,2685.0427,2686.0383,2691.6086,2694.4387,2698.8691,2696.6692
7104.551,7074.635,7086.605,7079.759,7076.4526,7088.727,7095.7886,7105.7227,7104.9346,7116.2104,7128.4097,7141.0596,7142.844
8833.138,8836.745,8839.332,8844.273,8843.704,8849.206,8848.303,8848.239,8850.753,8845.983,8847.627,8838.838,8835.64
1253.0474,1244.2147,1245.3525,1246.5731,1251.1967,1249.2402,1250.0366,1247.992,1247.7167,1253.0762,1254.7222,1261.8861,1258.8951
6144.7686,6152.6196,6154.3945,6159.3496,6156.4995,6160.2397,6156.741,6152.989,6154.536,6148.831,6148.52,6140.687,6139.2573
4526.255,4505.906,4512.8555,4509.616,4508.6636,4510.927,4513.7944,4525.734,4524.5107,4533.1675,4538.9087,4553.0005,4552.794
3996.6436,3978.3945,3984.3523,3981.5784,3978.831,3981.6057,3984.0237,3995.4287,3994.9104,4001.6506,4006.2114,4016.6072,4016.91
1777.542,1788.0486,1784.3651,1786.9031,1783.1674,1783.8628,1782.4169,1778.4392,1780.3662,1776.973,1774.1671,1767.6047,1765.9156
1021.9277,1032.2413,1029.4241,1031.1283,1030.3383,1031.4165,1030.5591,1029.2035,1030.94,1028.0385,1028.5768,1022.66364,1024.3959
2477.4553,2527.8096,2507.4565,2504.1772,2495.3228,2495.2546,2480.2283,2472.7278,2480.1194,2452.4773,2453.9612,2421.4458,2437.6697
2076.857,2119.0247,2139.0564,2160.51,2148.6323,2140.6704,2149.3223,2120.9402,2112.063,2075.281,2077.263,2037.7369,2032.674
492.63724,499.01416,497.77536,498.18192,498.08398,498.30182,497.54327,496.6823,496.77994,494.71017,494.75778,491.1833,493.5656
7209.672,7325.762,7280.174,7316.2437,7265.433,7276.1113,7258.745,7222.4624,7258.2563,7222.88,7202.4976,7123.635,7121.528
1312.1964,1357.0001,1333.7727,1328.4338,1312.6016,1307.5929,1282.9167,1271.1184,1271.4596,1255.6271,1268.9221,1263.2834,1280.0233
5851.843,5927.152,5955.6167,5989.341,6020.1533,6051.7144,6021.4087,5962.5273,5956.279,5894.7085,5840.176,5802.6343,5820.2617
577.4133,587.1185,584.33234,585.8392,585.62146,591.836,588.485,585.96796,588.952,582.7793,582.2595,573.44366,573.6575
1198.4219,1227.8091,1221.9486,1223.9553,1222.6472,1223.6891,1220.9438,1219.6256,1222.2821,1215.4857,1219.4694,1213.0344,1216.363
12332.577,12680.229,12596.043,12683.252,12687.309,12751.497,12743.74,12738.283,12814.62,12714.748,12780.415,12655.969,12663.473
